population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,4841,Andhra Pradesh,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,3773594.8244146174,4097650.060018708,3487580.6770568835
1,All Population,5,Prevalence,4841,Andhra Pradesh,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,199986.7122638572,216072.2439912813,183035.5240068048
1,All Population,5,Prevalence,4861,Manipur,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,171161.26535671976,188137.04472703728,157472.69308605607
1,All Population,5,Prevalence,4861,Manipur,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,8850.051994756239,9549.563455277266,8162.267885081065
1,All Population,5,Prevalence,4861,Manipur,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,13536.70386255732,15665.562408999886,12146.280708721137
1,All Population,5,Prevalence,4850,Goa,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,594.8106878284555,869.7906238903889,402.2374202843266
1,All Population,5,Prevalence,4861,Manipur,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,120282.28188113772,132054.29914128903,110418.38907299128
1,All Population,5,Prevalence,4861,Manipur,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,975.2145076252082,1528.450883497214,618.5609245076485
1,All Population,5,Prevalence,4861,Manipur,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,27519.428589132716,30357.382100406183,24952.472834848653
1,All Population,5,Prevalence,4868,Rajasthan,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,24051.367665931262,39764.19308312856,14404.197839216657
